nb_links,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_www,nb_com,nb_dslash,ratio_digits_url,is_phish
1,126,50,4,1,0,1,2,0,3,0,0,4,0,1,0,0,0,0,2,0,0.142857143,1
2,136,84,8,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0.294117648,1
22,1628,418,88,0,0,0,0,0,0,0,0,198,0,22,0,0,0,22,0,0,0.594594594,0
15,1305,345,30,105,0,0,0,0,0,0,0,75,0,15,0,0,0,0,15,0,1.034482755,0
1,48,23,3,0,0,1,0,0,1,0,0,5,0,1,0,0,0,0,0,1,0.208333333,1
3,171,57,3,0,0,3,0,0,3,0,3,12,0,3,0,0,0,0,3,0,0.315789474,1
2,104,50,4,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,1
18,468,306,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
7,301,105,14,0,0,7,0,0,7,0,0,21,0,7,0,0,0,7,7,0,0.162790698,0
3,351,114,6,3,0,0,0,0,0,0,0,18,0,3,0,0,0,3,3,0,0.589743591,1
9,468,162,18,27,0,0,0,0,0,0,0,27,0,9,0,0,0,9,9,0,0,0
10,330,240,30,0,0,0,0,0,0,0,0,30,0,10,0,0,0,10,10,0,0,0
4,300,64,8,0,4,4,0,0,4,0,0,24,0,4,0,0,0,0,8,0,0,1
3,258,87,9,6,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0.523255815,1
3,384,150,12,3,0,3,6,0,9,0,0,15,0,3,0,0,0,0,6,0,0.4453125,1
27,1161,405,54,0,0,27,0,0,27,0,0,81,0,27,0,0,0,27,27,0,0,0
1,150,12,4,0,0,1,5,0,4,0,2,5,0,1,0,5,0,0,0,0,0.2,1
3,108,84,6,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
25,725,500,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,0,0,0,0
1,260,11,6,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,2,0,0.146153846,1
3,150,75,9,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1
10,720,360,20,10,0,0,0,0,0,0,0,40,0,10,0,0,0,0,10,0,0,0
2,482,126,10,0,0,0,4,0,10,0,4,12,0,2,0,4,0,0,2,0,0.398340248,1
23,1886,460,69,0,0,0,0,0,0,0,0,184,0,23,0,0,0,0,23,0,0.841463418,0
30,1920,810,90,90,0,0,0,0,0,0,0,120,0,30,0,0,0,30,0,0,0,0
20,1040,320,40,20,0,0,0,0,0,0,0,80,0,20,0,0,0,20,0,0,0,0
24,744,528,48,24,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
2,156,88,10,6,2,0,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0,1
4,576,100,12,4,0,4,0,0,4,0,0,24,0,4,0,0,0,4,4,0,1.277777776,1
17,697,306,51,0,0,0,0,0,0,0,0,51,0,17,0,0,0,17,17,0,0,0
1,124,19,3,1,0,0,0,0,0,0,0,10,0,1,0,0,0,1,1,0,0.137096774,1
26,1300,416,52,0,0,0,0,0,0,0,0,104,0,26,0,0,0,0,0,0,0,0
1,795,35,12,20,0,2,11,0,13,0,2,6,0,2,0,0,0,1,2,0,0.164779874,1
3,117,72,6,3,0,3,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0.307692309,1
10,420,340,20,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,10,0,0,0
2,256,100,8,2,0,2,4,0,6,0,0,10,0,2,0,0,0,0,4,0,0.296875,1
7,196,140,14,0,0,0,0,0,0,0,0,21,0,7,0,0,0,0,7,0,0,0
17,306,153,17,0,0,0,0,0,0,0,0,51,0,17,0,0,0,0,0,0,0,0
4,104,52,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,4,0,0,0.307692308,1
13,312,221,26,13,0,0,0,0,0,0,0,26,0,13,0,0,0,0,13,0,0,0
3,177,63,12,3,0,0,0,0,0,0,0,9,0,3,0,0,0,3,6,0,0,1
6,192,144,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,6,6,0,0,0
10,610,160,20,0,0,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0
3,123,48,3,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0,1
1,27,15,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.074074074,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,532,266,28,0,0,0,0,0,0,0,0,56,0,14,0,0,0,14,14,0,0,0
20,680,500,40,0,0,0,0,0,0,0,0,60,0,20,0,0,0,20,20,0,0,0
17,1632,238,68,17,0,17,0,0,17,0,68,51,0,17,0,0,0,17,34,0,0.708333339,0
19,912,304,19,57,0,0,0,0,0,0,0,76,0,19,0,0,0,0,19,0,0,0
1,61,44,4,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
17,476,323,34,0,0,0,0,0,0,0,0,51,0,17,0,0,0,17,17,0,0,0
4,392,88,28,0,0,4,4,0,8,0,0,32,0,8,0,0,0,0,0,4,0.040816328,1
1,58,24,5,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0.051724138,1
2,96,48,6,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0.083333334,1
18,990,288,54,0,0,0,0,0,0,0,0,90,0,18,0,0,0,18,18,0,0,0
1,439,14,3,2,0,1,0,0,0,0,0,11,0,1,0,0,0,1,1,0,0.530751708,1
3,96,60,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0.09375,1
2,90,54,10,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
2,254,100,8,2,0,2,4,0,6,0,0,8,0,2,0,0,0,0,4,0,0.377952756,1
4,304,72,12,4,0,0,0,0,0,0,0,28,0,4,0,0,0,4,0,0,0,1
3,186,48,9,0,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,0,1
10,300,220,20,0,0,0,0,0,0,0,0,30,0,10,0,0,0,10,0,0,0,0
1,48,27,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.041666667,1
25,475,250,25,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,0,0,0,0
7,378,84,14,28,0,0,0,0,0,0,0,28,0,7,0,0,0,7,0,0,0.259259259,0
4,464,84,20,4,4,4,0,0,4,0,0,36,0,4,0,0,0,4,0,0,0,1
27,1215,486,54,0,0,0,0,0,0,0,0,108,0,27,0,0,0,27,27,0,0,0
4,452,96,12,0,0,4,4,0,8,0,0,16,0,4,0,4,0,0,0,0,0.672566372,1
25,775,575,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
9,549,162,27,18,0,0,0,0,0,0,0,45,0,9,0,0,0,9,0,0,0.59016393,0
2,66,28,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.181818182,1
1,50,22,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1
2,82,66,4,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.195121952,1
3,129,105,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
4,184,100,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,4,0,0,0,1
3,114,87,3,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
10,610,210,20,0,0,10,10,0,20,0,0,40,0,10,0,0,0,0,10,0,1.47540984,0
3,315,66,6,9,0,3,0,0,3,0,0,18,0,9,0,0,0,0,3,0,0.114285714,1
5,225,105,10,5,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0
18,792,630,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,0,18,0,0,0
10,270,180,20,0,0,0,0,0,0,0,0,30,0,10,0,0,0,10,10,0,0,0
15,345,240,30,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0
19,1254,380,57,76,0,0,0,0,0,0,0,95,0,19,0,0,0,19,19,0,0,0
26,1482,416,78,26,0,0,0,0,0,0,0,130,0,26,0,0,0,26,26,0,0.912280694,0
1,56,47,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.375,1
3,147,48,18,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,1
23,2047,483,69,138,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
1,73,50,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.246575342,1
1,38,30,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.078947368,1
11,616,209,22,0,0,11,0,0,11,0,0,33,0,11,0,0,0,0,11,0,0,0
30,630,420,60,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,30,0,0,0
22,1122,418,22,0,0,0,0,0,0,0,0,110,0,22,0,0,0,0,22,0,3.019607844,0
1,24,5,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.125,1
16,768,256,32,0,0,0,0,0,0,0,0,64,0,16,0,0,0,0,0,0,0,0
1,64,39,5,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.0625,1
24,1344,384,48,0,0,0,0,0,0,0,0,96,0,24,0,0,0,24,24,0,0,0
4,184,76,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0,1
12,216,120,24,0,0,0,0,0,0,0,0,36,0,12,0,0,0,12,0,0,0,0
4,276,80,8,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,1
27,1134,540,54,0,0,0,0,0,0,0,0,81,0,27,0,0,0,0,27,0,0,0
1,72,35,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1
3,339,45,6,0,0,3,0,0,3,0,0,21,0,3,0,0,0,0,3,0,0.238938054,1
18,648,486,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
13,325,221,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,13,0,0,0
9,468,144,18,9,0,0,0,0,0,0,0,36,0,9,0,0,0,0,0,0,0,0
2,78,34,6,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0,1
1,26,15,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
4,228,92,8,4,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0,1
1,51,24,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1
8,592,160,16,32,0,0,0,0,0,0,0,32,0,8,0,0,0,8,8,0,0,0
24,1320,624,48,48,0,0,0,0,0,0,0,72,0,24,0,0,0,0,0,0,0,0
29,1682,638,87,0,0,0,0,0,0,0,0,116,0,29,0,0,0,29,29,0,0,0
16,1440,256,32,112,0,0,0,0,0,0,0,96,0,16,0,0,0,16,16,0,0.177777776,0
4,228,60,12,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,4,0,0,1
8,512,96,24,16,0,0,0,0,0,0,0,40,0,8,0,0,0,8,8,0,0,0
3,102,81,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,1
3,558,42,15,0,0,3,12,0,15,0,0,27,0,6,0,12,0,6,3,3,0.322580646,1
6,108,66,12,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0
2,402,36,4,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0.23880597,1
3,132,108,9,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.068181819,1
27,1242,648,81,0,0,0,0,0,0,0,0,108,0,54,0,0,0,0,0,0,2.347826094,0
2,402,36,6,0,0,2,4,0,6,0,0,10,0,2,0,0,0,2,2,0,0.915422886,1
5,150,105,10,0,0,0,0,0,0,0,0,15,0,5,0,0,0,5,5,0,0,0
7,819,84,21,35,0,0,0,0,0,0,0,77,0,7,0,0,0,14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1805,304,57,0,0,0,0,0,0,0,19,171,0,19,0,0,0,19,0,0,4.599999997,0
3,57,21,3,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
4,200,48,12,0,0,0,0,0,0,0,0,20,0,4,0,0,0,4,0,0,0,1
1,125,50,4,1,0,1,2,0,3,0,0,5,0,1,0,0,0,0,2,0,0.184,1
22,660,462,44,0,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
4,124,56,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,4,4,0,0,1
21,525,378,42,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,21,0,0,0
26,962,338,26,0,0,0,0,0,0,0,0,104,0,26,0,0,0,0,26,0,0,0
3,597,30,9,15,0,3,3,0,0,0,0,30,0,3,0,3,0,0,3,0,0.301507539,1
29,1247,464,58,0,0,0,0,0,0,0,0,116,0,29,0,0,0,0,0,0,0,0
4,248,108,16,0,0,0,0,0,0,0,0,24,0,4,0,0,0,4,0,0,0,1
30,1740,840,60,30,0,0,0,0,0,0,0,120,0,30,0,0,0,0,30,0,0,0
21,1029,336,42,21,0,0,0,0,0,0,0,105,0,21,0,0,0,0,21,0,0,0
3,90,45,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.099999999,1
3,120,93,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
22,682,506,44,0,0,0,0,0,0,0,0,44,0,22,0,0,0,22,22,0,0,0
3,168,63,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1
2,54,38,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
4,244,100,16,0,0,0,0,0,0,0,0,24,0,4,0,0,0,4,4,4,0,1
1,28,11,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.035714286,1
1,29,17,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1
2,102,62,2,4,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0.039215686,1
14,896,182,28,56,0,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,1.3125,0
1,92,20,2,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.347826087,1
25,1850,475,50,125,0,0,0,0,0,0,50,100,0,25,0,0,0,25,25,0,1.6891892,0
2,132,30,2,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0.212121212,1
23,782,575,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
29,754,522,87,0,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
2,256,100,8,2,0,2,4,0,6,0,0,10,0,2,0,0,0,0,4,0,0.25,1
4,104,56,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
1,44,36,2,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
3,384,150,12,3,0,3,6,0,9,0,0,15,0,3,0,0,0,0,6,0,0.375,1
23,713,529,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
3,144,84,12,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,1
27,1539,621,54,27,0,0,0,0,0,0,27,108,0,27,0,0,0,27,27,0,0.947368413,0
2,160,144,4,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1
7,175,119,14,0,0,0,0,0,0,0,0,21,0,7,0,0,0,7,7,0,0,0
1,32,10,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,1
2,100,48,6,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.12,1
3,231,69,3,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.896103897,1
3,138,36,9,0,0,0,0,0,0,0,0,15,0,3,0,0,0,3,0,0,0,1
3,87,60,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0.206896551,1
22,704,550,22,0,0,0,0,0,0,0,0,44,0,22,0,0,0,0,0,0,0,0
19,513,342,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,0,0,0,0
3,381,150,12,3,0,3,6,0,9,0,0,12,0,3,0,0,0,0,6,0,0.496062993,1
16,512,368,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
4,188,28,4,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.170212764,1
18,612,450,54,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
3,171,117,12,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,1.052631579,1
18,576,414,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
3,219,99,9,15,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.08219178,1
2,92,30,8,0,0,0,0,0,0,0,0,10,0,2,0,0,0,2,2,0,0.04347826,1
3,291,33,9,3,3,3,3,0,6,0,0,18,0,3,0,3,0,0,3,0,0.154639176,1
30,930,660,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,30,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,164,128,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.097560976,1
3,165,39,9,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,3,0,0,1
4,180,72,12,0,0,0,0,0,0,0,0,16,0,4,0,0,0,4,4,0,0,1
2,140,74,6,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0,1
13,715,234,26,26,0,0,0,0,0,0,0,52,0,13,0,0,0,13,13,0,0,0
2,118,42,4,2,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
16,352,208,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
15,915,300,45,0,0,0,0,0,0,0,0,60,0,15,0,0,0,15,0,0,0,0
9,504,171,18,18,0,0,0,0,0,0,0,36,0,9,0,0,0,9,9,0,0.482142861,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,824,120,8,8,0,0,0,0,0,0,0,80,0,8,0,0,0,0,0,0,0.233009712,0
24,2688,576,72,0,0,0,0,0,0,0,0,168,0,24,0,0,0,0,24,0,2.785714296,0
10,500,230,20,10,0,0,0,0,0,0,0,40,0,10,0,0,0,10,10,0,0,0
4,440,68,16,4,4,4,0,0,4,0,0,40,0,4,0,0,0,0,0,0,0,1
1,71,35,2,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.084507042,1
4,220,88,4,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,4,0,0,1
17,714,289,34,0,0,0,0,0,0,0,0,68,0,17,0,0,0,0,0,0,0,0
5,130,85,10,0,0,0,0,0,0,0,0,15,0,5,0,0,0,5,5,0,0,0
2,878,28,6,4,0,2,0,0,0,0,0,22,0,2,0,0,0,2,2,0,0.961275626,1
24,504,288,24,0,0,0,0,0,0,0,0,72,0,24,0,0,0,0,0,0,0,0
2,106,48,4,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
11,506,154,22,11,0,0,0,0,0,0,0,55,0,11,0,0,0,0,11,0,1.913043473,0
7,175,119,14,0,0,0,0,0,0,0,0,21,0,7,0,0,0,7,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,168,40,6,10,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,1
1,42,13,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1
11,638,209,33,0,0,0,0,0,0,0,0,66,0,11,0,0,0,11,11,0,0,0
12,1104,180,24,96,0,0,0,0,0,0,0,72,0,12,0,0,0,12,12,0,0,0
8,264,200,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
20,520,340,40,0,0,0,0,0,0,0,0,60,0,20,0,0,0,20,0,0,0,0
22,1716,484,44,110,0,0,0,0,0,0,0,88,0,22,0,0,0,22,22,0,1.692307694,0
27,1377,405,54,81,0,0,0,0,0,0,0,135,0,27,0,0,0,27,27,0,1.588235283,0
3,57,33,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.473684211,1
4,184,116,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
11,308,231,22,11,0,0,0,0,0,0,0,22,0,11,0,0,0,0,11,0,0.785714281,0
9,891,270,36,63,0,0,0,0,0,0,0,45,0,9,0,0,0,0,9,0,0.909090909,0
6,126,36,6,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0
1,20,12,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
2,150,46,10,4,0,0,0,0,0,0,0,12,0,2,0,0,0,2,4,0,0.026666666,1
16,848,400,48,0,0,0,0,0,0,0,0,64,0,16,0,0,0,16,16,0,0,0
3,111,45,9,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0.405405405,1
7,161,112,7,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0
1,38,13,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0.078947368,1
4,156,124,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.307692308,1
16,1168,336,32,0,0,0,0,0,0,0,0,64,0,32,0,0,0,0,0,0,0,0
15,390,255,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0,0
2,46,20,2,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0.086956522,1
18,1152,216,36,0,0,0,0,0,0,0,0,108,0,18,0,0,0,0,0,0,0,0
2,58,42,4,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1
2,152,30,12,0,0,2,0,0,2,0,0,16,0,2,0,0,0,2,0,0,0.184210526,1
23,1909,299,46,92,0,0,0,0,0,0,0,138,0,23,0,0,0,0,23,0,1.108433733,0
9,234,162,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,9,9,0,0,0
4,156,80,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.205128204,1
10,710,250,20,20,0,0,0,0,0,0,0,50,0,10,0,0,0,10,0,0,0,0
23,2576,368,69,46,0,0,0,0,0,0,0,138,0,23,0,0,0,23,23,0,0.821428578,0
16,576,208,32,0,0,0,0,0,0,0,0,64,0,16,0,0,0,16,16,0,0,0
24,1080,408,72,0,0,0,0,0,0,0,0,120,0,24,0,0,0,24,24,0,0,0
9,216,135,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,9,0,0,0,0
3,126,102,6,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0.357142857,1
19,494,323,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,0,0,0,0
1,32,23,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1
6,282,120,12,0,0,0,0,0,0,0,0,24,0,6,0,0,0,0,6,0,0,0
25,950,325,50,0,0,0,0,0,0,0,0,100,0,25,0,0,0,25,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,180,100,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.8,1
2,82,26,4,2,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
10,270,180,20,0,0,0,0,0,0,0,0,30,0,10,0,0,0,10,0,0,0,0
2,162,24,4,2,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0.12345679,1
3,444,48,6,3,0,3,0,0,9,0,0,33,3,3,0,0,0,3,3,0,0.709459458,1
3,261,42,3,3,0,0,0,0,0,0,0,21,0,3,0,0,0,0,3,0,0.655172415,1
3,144,75,15,0,0,3,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0.125000001,1
12,792,360,36,12,0,12,0,0,0,0,0,60,0,12,0,0,0,12,12,0,0.36363636,0
20,1240,460,60,0,0,0,0,0,0,0,0,80,0,20,0,0,0,20,20,0,0,0
4,120,92,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0.133333332,1
6,246,90,12,18,0,0,0,0,0,0,0,18,0,6,0,0,0,6,6,0,0.146341464,0
1,32,25,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1
2,92,42,4,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,1
13,481,286,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,13,0,0,0
2,164,34,8,0,2,2,0,0,2,0,0,8,0,2,0,0,0,0,4,0,0.097560976,1
3,108,63,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0.249999999,1
3,96,72,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
2,320,42,6,2,2,2,2,0,8,0,0,12,0,2,0,2,0,2,4,0,0.3,1
3,111,87,9,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0.081081081,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,21,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0.035714286,1
13,546,182,39,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,1.547619047,0
4,1368,64,16,32,0,4,12,0,16,0,60,24,0,4,0,12,0,8,8,0,1.204678364,1
11,231,132,11,0,0,0,0,0,0,0,0,33,0,11,0,0,0,0,0,0,0,0
9,522,153,27,18,0,0,0,0,0,0,0,27,0,9,0,0,0,9,9,0,0,0
1,27,15,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1
13,1079,143,13,143,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0.939759041,0
3,84,51,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,3,0,0,1
3,192,78,6,3,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,0.28125,1
28,728,476,56,0,0,0,0,0,0,0,0,84,0,28,0,0,0,28,28,0,0,0
16,384,256,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,0,0,0,0
2,176,86,4,2,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,1
12,576,180,24,0,0,0,0,0,0,0,0,36,0,24,0,0,0,0,0,0,0,0
1,126,18,3,1,0,1,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0.047619048,1
1,27,13,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.037037037,1
24,624,432,48,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
2,58,42,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1
1,38,29,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
2,196,118,16,2,0,0,0,0,0,0,0,10,0,2,0,0,0,2,2,0,0.081632654,1
13,2067,169,52,0,0,0,0,0,0,0,299,104,0,13,13,0,0,0,0,0,1.635220132,0
1,44,18,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1
3,201,57,9,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.179104479,1
1,38,19,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.078947368,1
12,1164,180,24,108,0,0,0,0,0,0,0,72,0,12,0,0,0,12,12,0,0,0
15,360,225,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,0,0,0,0
